verse_id,ayah_key,entity_id,mention_text,mention_type,confidence_score
5905,84:21,80,القرآن,direct,1.00
5913,85:4,67,أصحاب الأخدود,direct,1.00
5914,85:5,97,النار,direct,1.00
5924,85:15,217,العرش,direct,1.00
5927,85:18,31,فرعون,direct,1.00
5955,87:7,1,الله,direct,1.00
5960,87:12,97,النار,direct,1.00
5961,87:13,24,يحيى,direct,1.00
5967,87:19,7,إبراهيم,direct,1.00
5967,87:19,84,صحف إبراهيم,direct,1.00
5977,88:10,96,جنة,direct,1.00
5986,88:19,164,الجبال,direct,1.00
5991,88:24,1,الله,direct,1.00
6000,89:7,101,إرم,direct,1.00
6018,89:25,161,أُحد,direct,1.00
6019,89:26,161,أُحد,direct,1.00
6028,90:5,161,أُحد,direct,1.00
6030,90:7,161,أُحد,direct,1.00
6054,91:11,58,ثمود,direct,1.00
6056,91:13,1,الله,direct,1.00
6106,95:8,1,الله,direct,1.00
6120,96:14,1,الله,direct,1.00
6126,97:1,230,ليلة القدر,direct,1.00
6127,97:2,230,ليلة القدر,direct,1.00
6128,97:3,230,ليلة القدر,direct,1.00
6129,97:4,51,الملائكة,direct,1.00
6131,98:1,70,أهل الكتاب,direct,1.00
6132,98:2,1,الله,direct,1.00
6135,98:5,1,الله,direct,1.00
6136,98:6,70,أهل الكتاب,direct,1.00
6138,98:8,1,الله,direct,1.00
6162,101:5,164,الجبال,direct,1.00
6185,104:6,1,الله,direct,1.00
6194,106:1,64,قريش,direct,1.00
6205,108:1,225,الكوثر,direct,1.00
6214,110:1,1,الله,direct,1.00
6215,110:2,1,الله,direct,1.00
6222,112:1,1,الله,direct,1.00
6222,112:1,161,أُحد,direct,1.00
6223,112:2,1,الله,direct,1.00
6225,112:4,161,أُحد,direct,1.00
